Date,Close/Last,Volume,Open,High,Low
08/26/2020,$34.295,4202346,$34.61,$34.61,$34.04
08/25/2020,$34.31,4871448,$34.8,$35.44,$34.21
08/24/2020,$34.54,5653514,$33.96,$34.63,$33.73
08/21/2020,$33.71,5072780,$33.7104,$33.9318,$33.53
08/20/2020,$34.1,4880406,$33.8,$34.37,$33.6
08/19/2020,$34.45,5148368,$34.9,$35.27,$34.34
08/18/2020,$34.71,6237590,$35.66,$35.66,$34.57
08/17/2020,$35.6,3314935,$35.91,$36.05,$35.46
08/14/2020,$35.74,4911389,$35.7,$36.07,$35.42
08/13/2020,$35.74,8348437,$36.4,$36.585,$35.63
08/12/2020,$36.77,6282319,$37.31,$37.32,$36.51
08/11/2020,$36.98,6146691,$37.51,$38.13,$36.88
08/10/2020,$37.36,7860907,$37.2,$37.78,$36.72
08/07/2020,$36.995,10250040,$37.39,$37.9,$36.5
08/06/2020,$37.3,33840390,$39.1,$39.2112,$36.9
08/05/2020,$44.47,6667662,$45.02,$45.36,$44.0638
08/04/2020,$44.76,3705400,$43.43,$44.78,$43.37
08/03/2020,$43.9,4065199,$43.15,$43.985,$42.41
07/31/2020,$43.1,3884499,$42.91,$43.14,$42.03
07/30/2020,$42.76,3518323,$41.89,$42.805,$41.39
07/29/2020,$42.42,5388698,$42.09,$42.95,$41.84
07/28/2020,$42.85,3130970,$43.4,$43.83,$42.77
07/27/2020,$43.73,3958238,$43.24,$43.755,$42.55
07/24/2020,$42.85,8032813,$45.36,$45.45,$42.71
07/23/2020,$46.16,11060840,$43.943,$47.39,$43.92
07/22/2020,$43.96,3254885,$44.1,$44.24,$43.48
07/21/2020,$44.17,4118193,$43.96,$44.959,$43.81
07/20/2020,$43.58,3092703,$43.1,$43.87,$42.77
07/17/2020,$43.405,2285364,$44.15,$44.15,$43.04
07/16/2020,$43.8,3271221,$43.5,$44.26,$43.19
07/15/2020,$44.07,4840671,$42.99,$44.18,$42.68
07/14/2020,$42.045,3878549,$41.38,$42.18,$40.57
07/13/2020,$41.85,4530304,$42.7,$43.1269,$41.825
07/10/2020,$42.31,3259777,$42.12,$42.49,$41.46
07/09/2020,$42.32,3716193,$42.82,$43,$41.41
07/08/2020,$42.8,3724716,$41.93,$42.8,$41.59
07/07/2020,$41.72,4684557,$42.4,$42.84,$41.5
07/06/2020,$42.95,4343903,$43.27,$43.75,$42.55
07/02/2020,$42.44,3900242,$43.02,$43.39,$42.19
07/01/2020,$42.45,6047562,$44.01,$44.13,$42.045
06/30/2020,$44.15,6924848,$43.22,$44.31,$42.82
06/29/2020,$41.99,3729060,$41.09,$42.22,$40.6
06/26/2020,$40.87,5741264,$42.37,$42.47,$40.71
06/25/2020,$42.57,4205321,$41.89,$42.69,$41.37
06/24/2020,$42.25,5723337,$43.39,$43.42,$41.93
06/23/2020,$43.51,5662818,$45.36,$45.49,$43.3
06/22/2020,$45.11,5926742,$45.51,$45.54,$43.75
06/19/2020,$44.39,14270590,$43.42,$45.0199,$43.2
06/18/2020,$42.82,3975921,$43.2821,$43.5195,$42.47
